hora,troca,aero
1672243200000,1,SV
1672246800000,0,SV
1672250400000,0,SV
1672254000000,0,SV
1672257600000,0,SV
1672261200000,1,SV
1672264800000,1,SV
1672268400000,1,SV
1672272000000,1,SV
1672275600000,1,SV
1672279200000,0,SV
1672282800000,1,SV
1672286400000,1,SV
1672290000000,1,SV
1672293600000,1,SV
1672297200000,1,SV
1672300800000,1,SV
1672304400000,1,SV
1672308000000,1,SV
1672311600000,1,SV
1672315200000,1,SV
1672318800000,1,SV
1672322400000,1,SV
1672326000000,0,SV
1672329600000,1,SV
1672333200000,1,SV
1672336800000,1,SV
1672340400000,1,SV
1672344000000,1,SV
1672347600000,1,SV
1672351200000,1,SV
1672354800000,0,SV
1672358400000,0,SV
1672362000000,0,SV
1672365600000,0,SV
1672369200000,0,SV
1672372800000,0,SV
1672376400000,0,SV
1672380000000,0,SV
1672383600000,0,SV
1672387200000,0,SV
1672390800000,0,SV
1672394400000,0,SV
1672398000000,0,SV
1672401600000,0,SV
1672405200000,0,SV
1672408800000,0,SV
1672412400000,0,SV
1672416000000,1,SV
1672419600000,0,SV
1672423200000,0,SV
1672426800000,0,SV
1672430400000,0,SV
1672434000000,0,SV
1672437600000,0,SV
1672441200000,0,SV
1672444800000,0,SV
1672448400000,0,SV
1672452000000,0,SV
1672455600000,0,SV
1672459200000,0,SV
1672462800000,0,SV
1672466400000,0,SV
1672470000000,0,SV
1672473600000,0,SV
1672477200000,0,SV
1672480800000,1,SV
1672484400000,1,SV
1672488000000,1,SV
1672491600000,0,SV
1672495200000,0,SV
1672498800000,0,SV
1672502400000,0,SV
1672506000000,0,SV
1672509600000,0,SV
1672513200000,0,SV
1672516800000,0,SV
1672520400000,0,SV
1672524000000,0,SV
1672527600000,0,SV
1672531200000,0,SV
1672534800000,0,SV
1672538400000,0,SV
1672542000000,0,SV
1672545600000,0,SV
1672549200000,0,SV
1672552800000,0,SV
1672556400000,0,SV
1672560000000,0,SV
1672563600000,0,SV
1672567200000,1,SV
1672570800000,1,SV
1672574400000,1,SV
1672578000000,1,SV
1672581600000,0,SV
1672585200000,0,SV
1672588800000,0,SV
1672592400000,0,SV
1672596000000,0,SV
1672599600000,0,SV
1672603200000,0,SV
1672606800000,0,SV
1672610400000,0,SV
1672614000000,0,SV
1672617600000,0,SV
1672621200000,0,SV
1672624800000,0,SV
1672628400000,0,SV
1672632000000,0,SV
1672635600000,0,SV
1672639200000,0,SV
1672642800000,0,SV
1672646400000,0,SV
1672650000000,1,SV
1672653600000,1,SV
1672657200000,1,SV
1672660800000,1,SV
1672664400000,1,SV
1672668000000,1,SV
1672671600000,1,SV
1672675200000,1,SV
1672678800000,1,SV
1672682400000,1,SV
1672686000000,1,SV
1672689600000,0,SV
1672693200000,0,SV
1672696800000,0,SV
1672700400000,1,SV
1672704000000,1,SV
1672707600000,1,SV
1672711200000,1,SV
1672714800000,0,SV
1672718400000,0,SV
1672722000000,0,SV
1672725600000,1,SV
1672729200000,1,SV
1672732800000,1,SV
1672736400000,1,SV
1672740000000,1,SV
1672743600000,1,SV
1672747200000,1,SV
1672750800000,0,SV
1672754400000,0,SV
1672758000000,0,SV
1672761600000,0,SV
1672765200000,1,SV
1672768800000,1,SV
1672772400000,1,SV
1672776000000,1,SV
1672779600000,1,SV
1672783200000,1,SV
1672786800000,0,SV
1672790400000,1,SV
1672794000000,1,SV
1672797600000,0,SV
1672801200000,1,SV
1672804800000,1,SV
1672808400000,1,SV
1672812000000,1,SV
1672815600000,1,SV
1672819200000,1,SV
1672822800000,1,SV
1672826400000,1,SV
1672830000000,0,SV
1672833600000,0,SV
1672837200000,1,SV
1672840800000,1,SV
1672844400000,0,SV
1672848000000,0,SV
1672851600000,0,SV
1672855200000,0,SV
1672858800000,1,SV
1672862400000,1,SV
1672866000000,1,SV
1672869600000,1,SV
1672873200000,1,SV
1672876800000,1,SV
1672880400000,1,SV
1672884000000,0,SV
1672887600000,1,SV
1672891200000,1,SV
1672894800000,1,SV
1672898400000,1,SV
1672902000000,1,SV
1672905600000,1,SV
1672909200000,1,SV
1672912800000,0,SV
1672916400000,0,SV
1672920000000,0,SV
1672923600000,1,SV
1672927200000,1,SV
1672930800000,1,SV
1672934400000,0,SV
1672938000000,0,SV
1672941600000,0,SV
1672945200000,0,SV
1672948800000,0,SV
1672952400000,0,SV
1672956000000,0,SV
1672959600000,0,SV
1672963200000,0,SV
1672966800000,0,SV
1672970400000,0,SV
1672974000000,0,SV
1672977600000,0,SV
1672981200000,0,SV
1672984800000,0,SV
1672988400000,0,SV
1672992000000,0,SV
1672995600000,0,SV
1672999200000,0,SV
1673002800000,0,SV
1673006400000,0,SV
1673010000000,0,SV
1673013600000,0,SV
1673017200000,0,SV
1673020800000,0,SV
1673024400000,0,SV
1673028000000,0,SV
1673031600000,0,SV
1673035200000,0,SV
1673038800000,0,SV
1673042400000,0,SV
1673046000000,0,SV
1673049600000,0,SV
1673053200000,0,SV
1673056800000,0,SV
1673060400000,0,SV
1673064000000,0,SV
1673067600000,0,SV
1673071200000,0,SV
1673074800000,0,SV
1673078400000,0,SV
1673082000000,0,SV
1673085600000,0,SV
1673089200000,0,SV
1673092800000,0,SV
1673096400000,0,SV
1673100000000,0,SV
1673103600000,0,SV
1673107200000,0,SV
1673110800000,0,SV
1673114400000,0,SV
1673118000000,0,SV
1673121600000,0,SV
1673125200000,0,SV
1673128800000,0,SV
1673132400000,0,SV
1673136000000,0,SV
1673139600000,0,SV
1673143200000,0,SV
1673146800000,0,SV
1673150400000,0,SV
1673154000000,0,SV
1673157600000,0,SV
1673161200000,0,SV
1673164800000,0,SV
1673168400000,0,SV
1673172000000,0,SV
1673175600000,0,SV
1673179200000,0,SV
1673182800000,0,SV
1673186400000,0,SV
1673190000000,0,SV
1673193600000,0,SV
1673197200000,0,SV
1673200800000,0,SV
1673204400000,0,SV
1673208000000,0,SV
1673211600000,0,SV
1673215200000,0,SV
1673218800000,0,SV
1673222400000,0,SV
1673226000000,0,SV
1673229600000,0,SV
1673233200000,0,SV
1673236800000,0,SV
1673240400000,0,SV
1673244000000,0,SV
1673247600000,0,SV
1673251200000,0,SV
1673254800000,0,SV
1673258400000,0,SV
1673262000000,0,SV
1673265600000,0,SV
1673269200000,0,SV
1673272800000,0,SV
1673276400000,0,SV
1673280000000,0,SV
1673283600000,0,SV
1673287200000,0,SV
1673290800000,0,SV
1673294400000,0,SV
1673298000000,0,SV
1673301600000,0,SV
1673305200000,0,SV
1673308800000,0,SV
1673312400000,0,SV
1673316000000,0,SV
1673319600000,0,SV
1673323200000,0,SV
1673326800000,0,SV
1673330400000,0,SV
1673334000000,0,SV
1673337600000,0,SV
1673341200000,0,SV
1673344800000,0,SV
1673348400000,0,SV
1673352000000,0,SV
1673355600000,0,SV
1673359200000,0,SV
1673362800000,1,SV
1673366400000,1,SV
1673370000000,1,SV
1673373600000,0,SV
1673377200000,0,SV
1673380800000,0,SV
1673384400000,0,SV
1673388000000,0,SV
1673391600000,0,SV
1673395200000,0,SV
1673398800000,0,SV
1673402400000,0,SV
1673406000000,0,SV
1673409600000,0,SV
1673413200000,0,SV
1673416800000,1,SV
1673420400000,1,SV
1673424000000,1,SV
1673427600000,0,SV
1673431200000,0,SV
1673434800000,0,SV
1673438400000,1,SV
1673442000000,1,SV
1673445600000,1,SV
1673449200000,1,SV
1673452800000,1,SV
1673456400000,1,SV
1673460000000,1,SV
1673463600000,0,SV
1673467200000,0,SV
1673470800000,0,SV
1673474400000,0,SV
1673478000000,0,SV
1673481600000,0,SV
1673485200000,0,SV
1673488800000,0,SV
1673492400000,0,SV
1673496000000,0,SV
1673499600000,0,SV
1673503200000,0,SV
1673506800000,0,SV
1673510400000,0,SV
1673514000000,0,SV
1673517600000,0,SV
1673521200000,0,SV
1673524800000,1,SV
1673528400000,1,SV
1673532000000,1,SV
1673535600000,1,SV
1673539200000,1,SV
1673542800000,1,SV
1673546400000,0,SV
1673550000000,1,SV
1673553600000,0,SV
1673557200000,0,SV
1673560800000,0,SV
1673564400000,0,SV
1673568000000,0,SV
1673571600000,0,SV
1673575200000,0,SV
1673578800000,0,SV
1673582400000,0,SV
1673586000000,0,SV
1673589600000,0,SV
1673593200000,0,SV
1673596800000,1,SV
1673600400000,1,SV
1673604000000,1,SV
1673607600000,1,SV
1673611200000,1,SV
1673614800000,1,SV
1673618400000,1,SV
1673622000000,0,SV
1673625600000,1,SV
1673629200000,1,SV
1673632800000,1,SV
1673636400000,1,SV
1673640000000,1,SV
1673643600000,1,SV
1673647200000,1,SV
1673650800000,1,SV
1673654400000,1,SV
1673658000000,1,SV
1673661600000,1,SV
1673665200000,1,SV
1673668800000,1,SV
1673672400000,1,SV
1673676000000,1,SV
1673679600000,1,SV
1673683200000,1,SV
1673686800000,1,SV
1673690400000,1,SV
1673694000000,1,SV
1673697600000,1,SV
1673701200000,1,SV
1673704800000,1,SV
1673708400000,1,SV
1673712000000,1,SV
1673715600000,1,SV
1673719200000,1,SV
1673722800000,1,SV
1673726400000,1,SV
1673730000000,1,SV
1673733600000,1,SV
1673737200000,0,SV
1673740800000,0,SV
1673744400000,0,SV
1673748000000,0,SV
1673751600000,0,SV
1673755200000,0,SV
1673758800000,0,SV
1673762400000,1,SV
1673766000000,1,SV
1673769600000,0,SV
1673773200000,0,SV
1673776800000,1,SV
1673780400000,1,SV
1673784000000,1,SV
1673787600000,1,SV
1673791200000,1,SV
1673794800000,1,SV
1673798400000,1,SV
1673802000000,1,SV
1673805600000,1,SV
1673809200000,1,SV
1673812800000,0,SV
1673816400000,0,SV
1673820000000,1,SV
1673823600000,0,SV
1673827200000,0,SV
1673830800000,0,SV
1673834400000,0,SV
1673838000000,0,SV
1673841600000,0,SV
1673845200000,0,SV
1673848800000,0,SV
1673852400000,0,SV
1673856000000,1,SV
1673859600000,0,SV
1673863200000,1,SV
1673866800000,1,SV
1673870400000,1,SV
1673874000000,1,SV
1673877600000,1,SV
1673881200000,1,SV
1673884800000,1,SV
1673888400000,1,SV
1673892000000,0,SV
1673895600000,0,SV
1673899200000,0,SV
1673902800000,0,SV
1673906400000,0,SV
1673910000000,0,SV
1673913600000,0,SV
1673917200000,0,SV
1673920800000,0,SV
1673924400000,0,SV
1673928000000,0,SV
1673931600000,0,SV
1673935200000,0,SV
1673938800000,0,SV
1673942400000,0,SV
1673946000000,0,SV
1673949600000,0,SV
1673953200000,0,SV
1673956800000,0,SV
1673960400000,1,SV
1673964000000,1,SV
1673967600000,0,SV
1673971200000,0,SV
1673974800000,1,SV
1673978400000,0,SV
1673982000000,0,SV
1673985600000,0,SV
1673989200000,0,SV
1673992800000,0,SV
1673996400000,0,SV
1674000000000,0,SV
1674003600000,0,SV
1674007200000,0,SV
1674010800000,0,SV
1674014400000,0,SV
1674018000000,0,SV
1674021600000,0,SV
1674025200000,0,SV
1674028800000,0,SV
1674032400000,0,SV
1674036000000,0,SV
1674039600000,0,SV
1674043200000,0,SV
1674046800000,0,SV
1674050400000,0,SV
1674054000000,0,SV
1674057600000,0,SV
1674061200000,0,SV
1674064800000,0,SV
1674068400000,0,SV
1674072000000,0,SV
1674075600000,0,SV
1674079200000,0,SV
1674082800000,0,SV
1674086400000,0,SV
1674090000000,0,SV
1674093600000,0,SV
1674097200000,0,SV
1674100800000,0,SV
1674104400000,0,SV
1674108000000,0,SV
1674111600000,0,SV
1674115200000,0,SV
1674118800000,0,SV
1674122400000,0,SV
1674126000000,0,SV
1674129600000,0,SV
1674133200000,0,SV
1674136800000,0,SV
1674140400000,0,SV
1674144000000,0,SV
1674147600000,0,SV
1674151200000,0,SV
1674154800000,0,SV
1674158400000,0,SV
1674162000000,0,SV
1674165600000,0,SV
1674169200000,0,SV
1674172800000,0,SV
1674176400000,0,SV
1674180000000,0,SV
1674183600000,0,SV
1674187200000,0,SV
1674190800000,0,SV
1674194400000,0,SV
1674198000000,0,SV
1674201600000,0,SV
1674205200000,0,SV
1674208800000,1,SV
1674212400000,1,SV
1674216000000,1,SV
1674219600000,0,SV
1674223200000,0,SV
1674226800000,0,SV
1674230400000,0,SV
1674234000000,0,SV
1674237600000,1,SV
1674241200000,0,SV
1674244800000,0,SV
1674248400000,0,SV
1674252000000,0,SV
1674255600000,0,SV
1674259200000,0,SV
1674262800000,0,SV
1674266400000,0,SV
1674270000000,0,SV
1674273600000,1,SV
1674277200000,1,SV
1674280800000,1,SV
1674284400000,0,SV
1674288000000,1,SV
1674291600000,1,SV
1674295200000,1,SV
1674298800000,1,SV
1674302400000,1,SV
1674306000000,1,SV
1674309600000,1,SV
1674313200000,1,SV
1674316800000,1,SV
1674320400000,1,SV
1674324000000,1,SV
1674327600000,1,SV
1674331200000,0,SV
1674334800000,0,SV
1674338400000,0,SV
1674342000000,0,SV
1674345600000,0,SV
1674349200000,0,SV
1674352800000,0,SV
1674356400000,0,SV
1674360000000,1,SV
1674363600000,1,SV
1674367200000,1,SV
1674370800000,1,SV
1674374400000,1,SV
1674378000000,1,SV
1674381600000,1,SV
1674385200000,1,SV
1674388800000,1,SV
1674392400000,1,SV
1674396000000,1,SV
1674399600000,1,SV
1674403200000,1,SV
1674406800000,1,SV
1674410400000,1,SV
1674414000000,1,SV
1674417600000,1,SV
1674421200000,1,SV
1674424800000,1,SV
1674428400000,1,SV
1674432000000,1,SV
1674435600000,1,SV
1674439200000,1,SV
1674442800000,1,SV
1674446400000,1,SV
1674450000000,1,SV
1674453600000,1,SV
1674457200000,1,SV
1674460800000,1,SV
1674464400000,1,SV
1674468000000,1,SV
1674471600000,1,SV
1674475200000,1,SV
1674478800000,1,SV
1674482400000,1,SV
1674486000000,1,SV
1674489600000,1,SV
1674493200000,1,SV
1674496800000,1,SV
1674500400000,1,SV
1674504000000,1,SV
1674507600000,1,SV
1674511200000,0,SV
1674514800000,0,SV
1674518400000,0,SV
1674522000000,0,SV
1674525600000,0,SV
1674529200000,0,SV
1674532800000,0,SV
1674536400000,0,SV
1674540000000,0,SV
1674543600000,1,SV
1674547200000,1,SV
1674550800000,0,SV
1674554400000,0,SV
1674558000000,1,SV
1674561600000,1,SV
1674565200000,1,SV
1674568800000,1,SV
1674572400000,1,SV
1674576000000,1,SV
1674579600000,1,SV
1674583200000,1,SV
1674586800000,1,SV
1674590400000,0,SV
1674594000000,0,SV
1674597600000,0,SV
1674601200000,0,SV
1674604800000,0,SV
1674608400000,0,SV
1674612000000,0,SV
1674615600000,0,SV
1674619200000,0,SV
1674622800000,0,SV
1674626400000,0,SV
1674630000000,0,SV
1674633600000,0,SV
1674637200000,0,SV
1674640800000,0,SV
1674644400000,0,SV
1674648000000,0,SV
1674651600000,0,SV
1674655200000,0,SV
1674658800000,0,SV
1674662400000,0,SV
1674666000000,0,SV
1674669600000,0,SV
1674673200000,0,SV
1674676800000,0,SV
1674680400000,0,SV
1674684000000,0,SV
1674687600000,0,SV
1674691200000,0,SV
1674694800000,0,SV
1674698400000,0,SV
1674702000000,0,SV
1674705600000,0,SV
1674709200000,0,SV
1674712800000,0,SV
1674716400000,0,SV
1674720000000,0,SV
1674723600000,0,SV
1674727200000,0,SV
1674730800000,0,SV
1674734400000,0,SV
1674738000000,0,SV
1674741600000,0,SV
1674745200000,0,SV
1674748800000,0,SV
1674752400000,0,SV
1674756000000,0,SV
1674759600000,0,SV
1674763200000,0,SV
1674766800000,0,SV
1674770400000,0,SV
1674774000000,0,SV
1674777600000,0,SV
1674781200000,0,SV
1674784800000,0,SV
1674788400000,0,SV
1674792000000,0,SV
1674795600000,0,SV
1674799200000,0,SV
1674802800000,0,SV
1674806400000,0,SV
1674810000000,0,SV
1674813600000,0,SV
1674817200000,0,SV
1674820800000,0,SV
1674824400000,0,SV
1674828000000,0,SV
1674831600000,0,SV
1674835200000,0,SV
1674838800000,0,SV
1674842400000,0,SV
1674846000000,0,SV
1674849600000,0,SV
1674853200000,0,SV
1674856800000,0,SV
1674860400000,0,SV
1674864000000,0,SV
1674867600000,0,SV
1674871200000,0,SV
1674874800000,0,SV
1674878400000,0,SV
1674882000000,0,SV
1674885600000,0,SV
1674889200000,0,SV
1674892800000,0,SV
1674896400000,0,SV
1674900000000,0,SV
1674903600000,0,SV
1674907200000,1,SV
1674910800000,1,SV
1674914400000,0,SV
1674918000000,0,SV
1674921600000,1,SV
1674925200000,1,SV
1674928800000,0,SV
1674932400000,0,SV
1674936000000,0,SV
1674939600000,0,SV
1674943200000,0,SV
1674946800000,0,SV
1674950400000,0,SV
1674954000000,0,SV
1674957600000,0,SV
1674961200000,0,SV
1674964800000,0,SV
1674968400000,0,SV
1674972000000,0,SV
1674975600000,0,SV
1674979200000,0,SV
1674982800000,1,SV
1674986400000,1,SV
1674990000000,1,SV
1674993600000,1,SV
1674997200000,1,SV
1675000800000,1,SV
1675004400000,1,SV
1675008000000,1,SV
1675011600000,1,SV
1675015200000,1,SV
1675018800000,1,SV
1675022400000,1,SV
1675026000000,1,SV
1675029600000,0,SV
1675033200000,0,SV
1675036800000,0,SV
1675040400000,0,SV
1675044000000,0,SV
1675047600000,0,SV
1675051200000,0,SV
1675054800000,0,SV
1675058400000,0,SV
1675062000000,1,SV
1675065600000,1,SV
1675069200000,0,SV
1675072800000,0,SV
1675076400000,0,SV
1675080000000,1,SV
1675083600000,1,SV
1675087200000,1,SV
1675090800000,1,SV
1675094400000,1,SV
1675098000000,0,SV
1675101600000,1,SV
1675105200000,1,SV
1675108800000,0,SV
1675112400000,0,SV
1675116000000,0,SV
1675119600000,0,SV
1675123200000,0,SV
1675126800000,0,SV
1675130400000,0,SV
1675134000000,1,SV
1675137600000,1,SV
1675141200000,1,SV
1675144800000,1,SV
1675148400000,1,SV
1675152000000,1,SV
1675155600000,0,SV
1675159200000,1,SV
1675162800000,1,SV
1675166400000,1,SV
1675170000000,1,SV
1675173600000,1,SV
1675177200000,1,SV
1675180800000,1,SV
1675184400000,1,SV
1675188000000,1,SV
1675191600000,1,SV
1675195200000,1,SV
1675198800000,1,SV
1675202400000,1,SV
1675206000000,0,SV
1675209600000,1,SV
1675213200000,1,SV
1675216800000,1,SV
1675220400000,1,SV
1675224000000,1,SV
1675227600000,1,SV
1675231200000,1,SV
1675234800000,1,SV
1675238400000,1,SV
1675242000000,1,SV
1675245600000,1,SV
1675249200000,1,SV
1675252800000,1,SV
1675256400000,1,SV
1675260000000,1,SV
1675263600000,1,SV
1675267200000,1,SV
1675270800000,1,SV
1675274400000,1,SV
1675278000000,1,SV
1675281600000,0,SV
1675285200000,0,SV
1675288800000,1,SV
1675292400000,0,SV
1675296000000,0,SV
1675299600000,0,SV
1675303200000,0,SV
1675306800000,1,SV
1675310400000,1,SV
1675314000000,1,SV
1675317600000,1,SV
1675321200000,1,SV
1675324800000,1,SV
1675328400000,1,SV
1675332000000,1,SV
1675335600000,1,SV
1675339200000,1,SV
1675342800000,1,SV
1675346400000,1,SV
1675350000000,1,SV
1675353600000,1,SV
1675357200000,1,SV
1675360800000,1,SV
1675364400000,1,SV
1675368000000,1,SV
1675371600000,1,SV
1675375200000,1,SV
1675378800000,1,SV
1675382400000,1,SV
1675386000000,1,SV
1675389600000,1,SV
1675393200000,1,SV
1675396800000,1,SV
1675400400000,1,SV
1675404000000,1,SV
1675407600000,1,SV
1675411200000,1,SV
1675414800000,1,SV
1675418400000,1,SV
1675422000000,1,SV
1675425600000,1,SV
1675429200000,0,SV
1675432800000,0,SV
1675436400000,0,SV
1675440000000,0,SV
1675443600000,1,SV
1675447200000,1,SV
1675450800000,1,SV
1675454400000,1,SV
1675458000000,1,SV
1675461600000,1,SV
1675465200000,1,SV
1675468800000,1,SV
1675472400000,1,SV
1675476000000,1,SV
1675479600000,1,SV
1675483200000,1,SV
1675486800000,1,SV
1675490400000,1,SV
1675494000000,1,SV
1675497600000,1,SV
1675501200000,1,SV
1675504800000,1,SV
1675508400000,0,SV
1675512000000,0,SV
1675515600000,0,SV
1675519200000,0,SV
1675522800000,0,SV
1675526400000,0,SV
1675530000000,0,SV
1675533600000,0,SV
1675537200000,0,SV
1675540800000,0,SV
1675544400000,1,SV
1675548000000,0,SV
1675551600000,0,SV
1675555200000,1,SV
1675558800000,1,SV
1675562400000,1,SV
1675566000000,1,SV
1675569600000,1,SV
1675573200000,1,SV
1675576800000,1,SV
1675580400000,1,SV
1675584000000,1,SV
1675587600000,1,SV
1675591200000,1,SV
1675594800000,0,SV
1675598400000,0,SV
1675602000000,0,SV
1675605600000,0,SV
1675609200000,0,SV
1675612800000,0,SV
1675616400000,1,SV
1675620000000,1,SV
1675623600000,1,SV
1675627200000,1,SV
1675630800000,1,SV
1675634400000,1,SV
1675638000000,1,SV
1675641600000,0,SV
1675645200000,0,SV
1675648800000,1,SV
1675652400000,1,SV
1675656000000,1,SV
1675659600000,1,SV
1675663200000,1,SV
1675666800000,1,SV
1675670400000,1,SV
1675674000000,1,SV
1675677600000,1,SV
1675681200000,0,SV
1675684800000,1,SV
1675688400000,1,SV
1675692000000,1,SV
1675695600000,1,SV
1675699200000,1,SV
1675702800000,1,SV
1675706400000,1,SV
1675710000000,1,SV
1675713600000,1,SV
1675717200000,1,SV
1675720800000,0,SV
1675724400000,0,SV
1675728000000,0,SV
1675731600000,0,SV
1675735200000,0,SV
1675738800000,0,SV
1675742400000,0,SV
1675746000000,0,SV
1675749600000,0,SV
1675753200000,0,SV
1675756800000,0,SV
1675760400000,0,SV
1675764000000,0,SV
1675767600000,0,SV
1675771200000,0,SV
1675774800000,0,SV
1675778400000,0,SV
1675782000000,1,SV
1675785600000,1,SV
1675789200000,1,SV
1675792800000,1,SV
1675796400000,0,SV
1675800000000,0,SV
1675803600000,0,SV
1675807200000,0,SV
1675810800000,0,SV
1675814400000,0,SV
1675818000000,0,SV
1675821600000,0,SV
1675825200000,0,SV
1675828800000,0,SV
1675832400000,0,SV
1675836000000,0,SV
1675839600000,0,SV
1675843200000,0,SV
1675846800000,0,SV
1675850400000,0,SV
1675854000000,0,SV
1675857600000,0,SV
1675861200000,0,SV
1675864800000,1,SV
1675868400000,0,SV
1675872000000,1,SV
1675875600000,1,SV
1675879200000,1,SV
1675882800000,1,SV
1675886400000,0,SV
1675890000000,0,SV
1675893600000,0,SV
1675897200000,0,SV
1675900800000,0,SV
1675904400000,0,SV
1675908000000,0,SV
1675911600000,0,SV
1675915200000,0,SV
1675918800000,0,SV
1675922400000,0,SV
1675926000000,0,SV
1675929600000,0,SV
1675933200000,0,SV
1675936800000,0,SV
1675940400000,0,SV
1675944000000,0,SV
1675947600000,0,SV
1675951200000,0,SV
1675954800000,0,SV
1675958400000,0,SV
1675962000000,0,SV
1675965600000,1,SV
1675969200000,0,SV
1675972800000,0,SV
1675976400000,0,SV
1675980000000,0,SV
1675983600000,0,SV
1675987200000,0,SV
1675990800000,0,SV
1675994400000,0,SV
1675998000000,0,SV
1676001600000,0,SV
1676005200000,0,SV
1676008800000,0,SV
1676012400000,0,SV
1676016000000,0,SV
1676019600000,0,SV
1676023200000,0,SV
1676026800000,0,SV
1676030400000,0,SV
1676034000000,0,SV
1676037600000,0,SV
1676041200000,0,SV
1676044800000,1,SV
1676048400000,1,SV
1676052000000,1,SV
1676055600000,0,SV
1676059200000,0,SV
1676062800000,0,SV
1676066400000,0,SV
1676070000000,0,SV
1676073600000,0,SV
1676077200000,0,SV
1676080800000,0,SV
1676084400000,0,SV
1676088000000,0,SV
1676091600000,0,SV
1676095200000,0,SV
1676098800000,0,SV
1676102400000,0,SV
1676106000000,1,SV
1676109600000,1,SV
1676113200000,1,SV
1676116800000,1,SV
1676120400000,1,SV
1676124000000,1,SV
1676127600000,0,SV
1676131200000,0,SV
1676134800000,1,SV
1676138400000,1,SV
1676142000000,1,SV
1676145600000,1,SV
1676149200000,1,SV
1676152800000,1,SV
1676156400000,0,SV
1676160000000,0,SV
1676163600000,0,SV
1676167200000,0,SV
1676170800000,0,SV
1676174400000,0,SV
1676178000000,0,SV
1676181600000,0,SV
1676185200000,0,SV
1676188800000,1,SV
1676192400000,1,SV
